key	P_MARINUS_ANE_004_05M	P_MARINUS_ANE_004_40M	P_MARINUS_ANE_150_05M	P_MARINUS_ANE_150_40M	P_MARINUS_ANE_151_05M	P_MARINUS_ANE_151_80M	P_MARINUS_ANE_152_05M	P_MARINUS_ANW_141_05M	P_MARINUS_ANW_142_05M	P_MARINUS_ANW_145_05M	P_MARINUS_ANW_146_05M	P_MARINUS_ANW_148_05M	P_MARINUS_ANW_149_05M	P_MARINUS_ASE_66_05M	P_MARINUS_ASE_66_30M	P_MARINUS_ASE_67_05M	P_MARINUS_ASE_68_05M	P_MARINUS_ASE_68_50M	P_MARINUS_ASE_70_05M	P_MARINUS_ASW_72_05M	P_MARINUS_ASW_72_100M	P_MARINUS_ASW_76_05M	P_MARINUS_ASW_78_05M	P_MARINUS_ASW_82_05M	P_MARINUS_ASW_82_40M	P_MARINUS_ION_36_05M	P_MARINUS_ION_36_17M	P_MARINUS_ION_38_05M	P_MARINUS_ION_38_25M	P_MARINUS_ION_39_25M	P_MARINUS_ION_41_05M	P_MARINUS_ION_41_60M	P_MARINUS_ION_42_05M	P_MARINUS_ION_42_80M	P_MARINUS_ION_45_05M	P_MARINUS_ION_48_05M	P_MARINUS_IOS_52_05M	P_MARINUS_IOS_52_75M	P_MARINUS_IOS_56_05M	P_MARINUS_IOS_57_05M	P_MARINUS_IOS_58_66M	P_MARINUS_IOS_62_05M	P_MARINUS_IOS_64_05M	P_MARINUS_IOS_64_65M	P_MARINUS_IOS_65_05M	P_MARINUS_IOS_65_30M	P_MARINUS_MED_18_05M	P_MARINUS_MED_18_60M	P_MARINUS_MED_23_05M	P_MARINUS_MED_25_05M	P_MARINUS_MED_25_50M	P_MARINUS_MED_30_05M	P_MARINUS_MED_30_70M	P_MARINUS_OSD_105	P_MARINUS_OSD_106	P_MARINUS_OSD_126	P_MARINUS_OSD_127	P_MARINUS_OSD_146	P_MARINUS_OSD_152	P_MARINUS_OSD_155	P_MARINUS_OSD_163	P_MARINUS_OSD_20	P_MARINUS_OSD_80	P_MARINUS_PON_132_05M	P_MARINUS_PON_133_05M	P_MARINUS_PON_133_45M	P_MARINUS_PON_137_05M	P_MARINUS_PON_137_40M	P_MARINUS_PON_138_05M	P_MARINUS_PON_138_60M	P_MARINUS_PON_140_05M	P_MARINUS_PSE_100_05M	P_MARINUS_PSE_100_50M	P_MARINUS_PSE_102_05M	P_MARINUS_PSE_102_40M	P_MARINUS_PSE_109_05M	P_MARINUS_PSE_109_30M	P_MARINUS_PSE_110_05M	P_MARINUS_PSE_110_50M	P_MARINUS_PSE_111_05M	P_MARINUS_PSE_111_90M	P_MARINUS_PSE_93_05M	P_MARINUS_PSE_93_35M	P_MARINUS_PSE_94_05M	P_MARINUS_PSE_96_05M	P_MARINUS_PSE_98_05M	P_MARINUS_PSE_99_05M	P_MARINUS_PSW_112_05M	P_MARINUS_PSW_122_05M	P_MARINUS_PSW_123_05M	P_MARINUS_PSW_124_05M	P_MARINUS_PSW_125_05M	P_MARINUS_PSW_128_05M	P_MARINUS_PSW_128_40M	P_MARINUS_RED_31_05M	P_MARINUS_RED_32_05M	P_MARINUS_RED_32_80M	P_MARINUS_RED_33_05M	P_MARINUS_RED_34_05M	P_MARINUS_RED_34_60M	P_MARINUS_SOC_84_05M	P_MARINUS_SOC_85_05M	P_MARINUS_SOC_85_90M
38162	1.31205673759	0.835697399527	15.4231678487	26.1843971631	2.62056737589	0.835697399527	0.261229314421	63.6524822695	193.770685579	0.455082742317	29.0638297872	53.1418439716	11.8380614657	0.730496453901	0.0	0.0	0.382978723404	0.238770685579	9.06028368794	300.204491726	13.890070922	230.997635934	300.990543735	0.232860520095	0.0	6.20921985816	13.8132387707	156.41607565	188.212765957	247.361702128	691.799054374	35.963356974	518.778959811	52.9007092199	921.193853428	1015.6643026	52.3794326241	106.042553191	414.401891253	296.189125296	359.176122931	270.011820331	550.563829787	165.046099291	38.9479905437	34.3593380615	0.661938534279	0.238770685579	0.0	0.0	0.0	0.0	0.0910165484634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437.803782506	0.0	0.0	34.0579196217	0.0	315.067375887	1.0401891253	178.799054374	0.11938534279	1.70685579196	17.4609929078	17.1938534279	54.4137115839	6.67730496454	17.5342789598	8.6146572104	0.0	1.3061465721	0.0	0.0	1.06737588652	60.9527186761	183.634751773	266.517730496	444.864066194	0.0531914893617	0.0	0.0	0.118203309693	2.31678486998	3.35224586288	602.295508274	495.239952719	31.3427895981	121.028368794	66.3947990544	0.0	0.0	0.0	0.0
38163	12.0059687787	4.26170798898	25.4696969697	35.3438934803	9.03581267218	2.608815427	1.66574839302	47.6386593205	156.404499541	0.514233241506	24.9242424242	49.2419651056	11.4058769513	0.807621671258	0.747474747475	0.0	4.69283746556	4.63865932048	5.28787878788	282.393480257	19.1078971534	232.696051423	327.060146924	0.0	0.0	4.18778696051	8.24380165289	127.709366391	157.58677686	216.893939394	540.582644628	56.4940312213	368.423324151	74.7249770432	718.40174472	788.819100092	50.4494949495	88.7731864096	345.652892562	239.453168044	269.309458219	223.383838384	519.549586777	219.405417815	34.2621671258	34.8278236915	9.48576675849	7.41597796143	0.103305785124	0.582185491276	0.611570247934	0.164370982553	2.2378328742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	422.573002755	0.413223140496	0.0463728191001	44.2052341598	0.278236914601	344.45959596	3.17630853994	146.10835629	0.228650137741	0.654269972452	14.1023875115	10.04912764	65.7984389348	7.31221303949	15.1808999082	5.8971533517	0.368686868687	1.23461891644	0.0	0.0	0.34113865932	45.0151515152	158.43067034	244.613406795	349.317722681	0.136822773186	0.0	0.2318640955	0.1854912764	4.00826446281	6.91368227732	643.051423324	479.384297521	43.0224977043	116.005509642	63.8820018365	0.540863177227	0.0	0.0	0.0
38164	8.51322751323	2.62081128748	23.8589065256	27.3403880071	6.79012345679	0.479717813051	1.30864197531	48.102292769	144.419753086	0.0828924162257	22.2310405644	41.9841269841	10.315696649	1.139329806	0.663139329806	0.0	2.95238095238	2.96296296296	3.15520282187	240.682539683	13.037037037	173.76366843	256.382716049	0.0	0.0	6.93298059965	6.49735449735	97.733686067	111.543209877	157.78659612	398.924162257	89.6366843034	292.142857143	116.874779541	576.523809524	641.552028219	39.2433862434	57.5414462081	280.035273369	203.973544974	223.347442681	176.038800705	380.756613757	129.802469136	27.4797178131	28.0141093474	7.26807760141	7.64726631393	0.855379188713	4.1746031746	7.02116402116	0.777777777778	16.1851851852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	312.784832451	0.955908289242	0.0	24.2768959436	0.0	236.312169312	9.37037037037	137.770723104	0.0	0.776014109347	5.46913580247	5.98941798942	49.3227513228	3.77954144621	9.6684303351	4.34567901235	0.0	1.55555555556	0.0	0.0	3.23104056437	37.0881834215	112.576719577	152.379188713	199.911816578	0.0	0.0	0.0	0.0	3.51675485009	4.36860670194	462.804232804	365.388007055	31.9576719577	90.8536155203	53.4391534392	0.83950617284	0.0	0.0	0.0
38165	7.06560283688	1.66843971631	16.140070922	15.1453900709	5.40425531915	1.43262411348	0.540780141844	25.1879432624	90.9663120567	0.145390070922	12.1117021277	37.5992907801	7.04964539007	0.00886524822695	0.0425531914894	0.0	3.50709219858	2.43439716312	3.31737588652	150.046099291	7.94503546099	90.5124113475	148.824468085	0.0	0.0	0.852836879433	3.07446808511	52.0833333333	56.8758865248	97.0815602837	303.562056738	47.1773049645	202.604609929	76.030141844	388.581560284	425.223404255	28.2145390071	49.4078014184	195.111702128	145.218085106	149.80141844	134.856382979	289.019503546	90.9237588652	15.5904255319	17.7109929078	30.3865248227	30.8776595745	4.5390070922	13.9574468085	42.5744680851	16.225177305	68.7925531915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.125886525	2.6719858156	0.0	31.5265957447	0.0	210.060283688	3.29432624113	108.078014184	1.24822695035	0.562056737589	4.51595744681	2.73581560284	38.2340425532	3.97340425532	6.65602836879	2.47517730496	1.42375886525	0.714539007092	0.0	0.0	0.0	19.0585106383	33.6826241135	140.0	123.195035461	1.7695035461	0.352836879433	2.85106382979	0.709219858156	5.37765957447	4.64893617021	364.069148936	254.180851064	15.5053191489	67.1134751773	33.884751773	0.446808510638	0.0	0.0	0.0
38166	1.16039051604	0.774058577406	5.30474198047	9.79776847978	1.8709902371	0.366806136681	0.0704323570432	27.0160390516	90.7022315202	0.223849372385	8.60739191074	29.0467224547	2.85355648536	0.140864714086	0.0	0.0	0.436541143654	0.140864714086	1.0829846583	132.132496513	6.94351464435	75.2712691771	112.793584379	0.0	0.0	2.08856345886	2.96025104603	44.7817294282	52.5578800558	88.9058577406	251.764993026	16.3814504881	204.979776848	23.8417015342	373.005578801	431.877266388	14.3953974895	29.3165969317	184.168061367	120.239191074	126.732914923	104.250348675	214.461645746	72.0125523013	13.8779637378	18.1136680614	1.39191073919	1.15620641562	0.0	0.0	0.0	0.0	0.0627615062762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.852161785	0.0	0.0	15.8521617852	0.0	115.054393305	0.794979079498	67.3221757322	0.0	0.138075313808	0.84239888424	1.1820083682	27.5446304045	1.89888423989	2.41352859135	0.358437935844	0.0	0.0704323570432	0.0	0.0	0.0	11.5871687587	26.7119944212	30.8305439331	61.3375174338	0.0704323570432	0.0	0.281032078103	0.0	2.15550906555	2.31311018131	300.486750349	222.672942817	19.4051603905	57.1436541144	36.0125523013	0.0704323570432	0.0	0.0	0.0
38167	12.1061359867	3.49751243781	48.7189054726	54.0124378109	11.9925373134	3.07379767828	1.74709784411	113.388888889	343.718905473	0.430348258706	51.4776119403	104.466832504	21.4461028192	0.964344941957	1.06550580431	0.0	3.72968490879	4.2495854063	9.00165837479	610.564676617	30.4427860697	447.679933665	629.970149254	0.127694859038	0.0	12.3673300166	18.64013267	250.385572139	311.421227197	441.378109453	1150.73466003	138.154228856	818.490878939	182.461028192	1558.89220564	1779.36567164	100.411276949	167.580431177	731.804311774	513.883084577	610.116086235	490.694029851	1052.8225539	300.120232172	66.5970149254	75.8822553897	9.59950248756	9.25621890547	0.179104477612	0.834991708126	1.2943615257	0.13184079602	4.771973466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	850.355721393	1.33582089552	0.251243781095	66.4543946932	0.0	625.073797678	11.6733001658	364.488391376	0.0	0.100331674959	14.9311774461	11.3499170813	121.14344942	9.17827529022	22.2454394693	9.99585406302	0.0	0.575456053068	0.167495854063	0.0	0.0	85.2222222222	191.043946932	344.312603648	413.131011609	0.33416252073	0.0	0.167495854063	0.0936981757877	8.70895522388	11.2147595357	1146.00414594	1004.50995025	86.9145936982	254.06384743	143.684908789	1.64842454395	0.0	0.0	0.0
38168	1.89562289562	1.32996632997	12.1313131313	18.367003367	4.11111111111	0.407407407407	0.0	71.7037037037	161.508417508	0.338383838384	16.6111111111	44.7592592593	8.35185185185	0.0	0.361952861953	0.0	0.0	0.363636363636	1.79797979798	230.595959596	13.2727272727	179.127946128	266.117845118	0.0	0.0	3.80808080808	5.07070707071	95.5151515152	110.725589226	184.62962963	488.651515152	38.4898989899	353.335016835	58.7188552189	673.237373737	711.562289562	36.0572390572	48.6734006734	241.417508418	210.412457912	242.804713805	222.17003367	457.823232323	151.454545455	29.6144781145	23.2424242424	0.569023569024	0.868686868687	0.0	0.0	0.0	0.131313131313	0.501683501684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382.304713805	0.0	0.0	22.8097643098	0.0	208.865319865	1.72222222222	120.087542088	0.0	0.0	2.37373737374	2.5101010101	43.5824915825	3.10774410774	6.1936026936	3.06228956229	0.0	0.0	0.0	0.0	0.0	15.904040404	64.1498316498	71.5673400673	131.466329966	0.0	0.0	0.0	0.0420875420875	2.21885521886	2.93265993266	595.651515152	425.944444444	33.9696969697	117.902356902	64.1986531987	0.691919191919	0.0	0.0	0.0
38169	48.7394636015	15.4291187739	38.4482758621	34.9259259259	20.3716475096	4.59770114943	9.53384418902	34.7637292465	125.318007663	0.0	18.9731800766	44.2426564496	9.36653895275	0.394636015326	0.275862068966	0.0	23.3231162197	16.7496807152	2.62835249042	199.816091954	10.0319284802	151.922094508	218.784163474	0.0	0.0	2.07024265645	5.68071519796	89.4291187739	96.5172413793	148.005108557	410.376756066	62.3346104725	296.278416347	84.7867177522	574.234993614	617.598978289	31.0766283525	45.1047254151	281.398467433	187.670498084	190.96807152	139.623243934	359.325670498	141.509578544	20.4150702427	34.5478927203	58.9118773946	54.7713920817	1.19923371648	11.9220945083	24.6704980843	6.23882503193	28.3729246488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.542784163	5.97828863346	0.0	21.0817369093	0.0	178.611749681	3.86334610473	116.325670498	1.41890166028	0.389527458493	4.04086845466	1.78544061303	37.8952745849	2.12132822478	3.48275862069	2.4533844189	0.902937420179	0.0	0.0	0.0	0.0	25.2158365262	73.7407407407	78.3218390805	157.609195402	1.10217113665	0.0	1.030651341	0.25159642401	4.02554278416	2.8288633461	533.385696041	375.358876117	50.3039591315	90.9616858238	55.9399744572	0.247765006386	0.0	0.0	0.0
38170	3.64356435644	0.940594059406	18.8844884488	22.9356435644	4.91254125413	0.471947194719	0.0	82.396039604	238.00660066	0.331683168317	37.4240924092	77.9867986799	11.2887788779	0.899339933993	0.127062706271	0.0	1.0	0.227722772277	3.00660066007	346.188118812	18.4323432343	248.184818482	403.98679868	0.333333333333	0.0	3.98844884488	9.29207920792	142.737623762	178.359735974	323.886138614	833.047854785	137.628712871	582.396039604	185.853135314	1193.40594059	1218.80858086	41.1419141914	69.5330033003	483.727722772	394.301980198	417.95709571	341.54950495	693.417491749	243.96039604	58.4636963696	41.9818481848	1.89933993399	1.78382838284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	540.219471947	0.0	0.0	26.7574257426	0.0	249.787128713	4.0297029703	224.52310231	0.0	0.440594059406	3.65511551155	3.1798679868	51.6765676568	3.83168316832	3.33333333333	3.34323432343	0.0	1.0	0.0	0.0	0.0	22.3085808581	88.1386138614	91.7310231023	185.98019802	0.0	0.0	0.0	0.0	2.56435643564	1.66171617162	925.752475248	699.891089109	40.4372937294	188.99669967	110.632013201	0.803630363036	0.0	0.0	0.0
38171	3.85589225589	2.16902356902	18.9063973064	26.7542087542	2.97306397306	0.76430976431	0.612121212121	83.7542087542	239.856565657	0.136026936027	30.7993265993	73.9636363636	12.030976431	0.989225589226	0.322558922559	0.0	1.08282828283	1.2861952862	2.57508417508	378.402693603	16.2996632997	273.392592593	372.928619529	0.0	0.0	4.85925925926	10.5535353535	165.127946128	183.28013468	311.061279461	831.998653199	63.4895622896	596.635690236	91.9521885522	1119.23905724	1239.30639731	43.3104377104	68.3212121212	508.084848485	375.024242424	420.117845118	341.61952862	732.883501684	248.472727273	50.6188552189	43.4215488215	5.47272727273	3.27138047138	0.145454545455	0.522558922559	0.605387205387	0.140067340067	2.55892255892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	584.742760943	0.0047138047138	0.0	25.9919191919	0.136026936027	328.244444444	1.15824915825	230.67003367	0.0	0.276094276094	4.04646464646	2.15622895623	55.9104377104	2.61212121212	5.13468013468	2.90505050505	0.0727272727273	0.0680134680135	0.0	0.0	0.403367003367	21.5353535354	68.5077441077	67.7589225589	157.95959596	0.0	0.0	0.0	0.0	3.00740740741	1.77104377104	976.36026936	769.03973064	52.7898989899	192.521212121	102.488215488	0.544107744108	0.0	0.0	0.0
38172	3.84722222222	1.73784722222	15.9027777778	15.3836805556	2.89409722222	0.862847222222	0.350694444444	69.2673611111	172.380208333	1.046875	25.9809027778	62.078125	5.68923611111	0.321180555556	0.375	0.0	0.725694444444	0.725694444444	3.13368055556	257.401041667	11.5746527778	168.822916667	202.467013889	0.0	0.0	1.73263888889	4.80208333333	71.4045138889	83.3888888889	144.032986111	446.03125	60.0434027778	325.010416667	74.2152777778	623.776041667	741.208333333	39.4583333333	53.25	321.052083333	223.090277778	242.961805556	177.921875	454.322916667	126.005208333	25.8663194444	27.78125	3.85590277778	2.62673611111	0.0	0.0	0.0	0.0	0.361111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	330.142361111	0.335069444444	0.0	19.0121527778	0.0	245.869791667	15.4861111111	128.710069444	0.0	0.854166666667	10.1666666667	4.64756944444	43.234375	2.26388888889	5.53472222222	2.515625	0.154513888889	0.0	0.0	0.0	0.0	34.4270833333	83.6284722222	240.157986111	201.623263889	0.0	0.0	0.0	0.0	2.66319444444	1.5625	554.545138889	431.154513889	28.609375	103.965277778	55.1840277778	0.347222222222	0.0	0.0	0.0
38173	0.840549828179	0.830927835052	18.3278350515	30.6948453608	3.62199312715	0.67147766323	0.0	86.9154639175	227.627491409	0.966323024055	34.1202749141	80.341580756	12.9257731959	0.591065292096	0.148453608247	0.0	0.276975945017	0.0	5.52783505155	387.134707904	16.160137457	266.751202749	352.485910653	0.0	0.0	4.69759450172	11.1003436426	156.824054983	204.890721649	272.630927835	731.923024055	102.252920962	537.591752577	114.851546392	1042.16013746	1146.12164948	57.5773195876	95.3993127148	470.852233677	366.219243986	407.671477663	329.773883162	703.270103093	191.936082474	49.5869415808	41.0316151203	0.555326460481	0.555326460481	0.0	0.0	0.0	0.251546391753	0.14295532646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	541.918900344	0.0	0.0	32.6604810997	0.13883161512	375.751890034	1.87628865979	225.410309278	0.0694158075601	0.0	9.52164948454	3.79862542955	72.4432989691	4.37182130584	9.18213058419	3.74914089347	0.483161512027	0.277663230241	0.0	0.0	0.0694158075601	48.7147766323	135.612371134	158.116151203	270.38419244	0.0694158075601	0.0	0.485223367698	0.127835051546	3.50378006873	2.75051546392	798.849484536	673.807560137	34.4817869416	168.301030928	89.1649484536	1.36013745704	0.0	0.0	0.0
38174	0.830162085976	0.284002818887	16.3699788584	25.0295983087	3.62438336857	0.424947145877	0.0	131.06483439	332.351656096	0.711768851304	49.1289640592	103.868217054	13.1078224101	0.284707540521	0.608174770965	0.0	0.0	0.0	2.7822410148	466.952078929	22.0014094433	331.950669486	450.147286822	0.0	0.0	10.355179704	14.8837209302	224.568005638	265.503875969	375.236786469	1072.53981677	73.7202255109	795.821000705	117.825933756	1410.58491896	1688.136716	55.5088090204	89.0197322058	608.563072586	441.190274841	538.137420719	443.17688513	897.475687104	186.453840733	62.9696969697	53.4841437632	0.552501761804	0.0669485553206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	658.069767442	0.0	0.0	29.2339675828	0.0	378.612403101	1.06835799859	320.058491896	0.0	0.0711768851304	9.68498942918	2.274136716	72.7554615927	3.50951374207	5.75123326286	2.62438336857	0.0	0.0711768851304	0.0	0.142353770261	0.0	39.5221987315	105.009866103	73.1437632135	201.562367865	0.210007047216	0.0	0.0	0.142353770261	4.62156448203	2.31360112755	999.918957012	934.704016913	49.895701198	234.654686399	125.313601128	0.569415081043	0.0	0.0	0.0
38175	0.41935483871	0.719235364397	21.1780167264	30.9342891278	4.027479092	0.482676224612	0.0	147.150537634	341.617682198	0.463560334528	48.5734767025	97.6415770609	12.917562724	1.01553166069	0.258064516129	0.0	0.241338112306	0.0	4.06093189964	547.643966547	18.7550776583	400.550776583	536.937873357	0.0	0.0	12.4205495818	20.3632019116	285.086021505	356.567502987	443.040621266	1109.23416965	66.5065710872	821.090800478	94.421744325	1446.40143369	1784.38470729	65.6750298686	104.612903226	667.609318996	442.005973716	554.633213859	436.720430108	931.348864994	192.990442055	63.5005973716	58.1063321386	0.0	0.241338112306	0.0	0.0	0.0	0.248506571087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	696.90083632	0.0	0.0	38.9115890084	0.0	442.17562724	1.21863799283	314.301075269	0.063321385902	0.0	9.36200716846	3.00358422939	91.9474313023	4.64635603345	8.78614097969	3.73476702509	0.241338112306	0.120669056153	0.0	0.0	0.0	78.6762246117	200.224611708	194.369175627	367.163679809	0.0	0.0	0.238948626045	0.0	4.07646356033	4.52449223417	1016.26403823	982.149342891	50.9139784946	249.997610514	137.302270012	0.241338112306	0.0	0.0	0.0
38176	0.0	0.0	21.2335115865	29.825311943	1.47593582888	1.42245989305	0.0	151.463458111	389.064171123	0.360071301248	44.504456328	112.049910873	12.5579322638	0.0	0.0	0.0	0.0	0.0	2.60962566845	468.016042781	13.9982174688	307.745098039	360.13368984	0.237076648841	0.0	10.550802139	16.7361853832	294.213903743	334.79144385	360.067736185	1038.76648841	59.7593582888	721.73083779	80.9001782531	1391.65418895	1589.26203209	53.064171123	79.7682709447	656.928698752	456.675579323	552.411764706	366.600713012	899.108734403	212.834224599	60.8395721925	56.8591800357	0.0	0.0	0.0	0.0	0.0	0.351158645276	0.185383244207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.864527629	0.0	0.0	26.2638146168	0.0	447.379679144	0.126559714795	258.042780749	0.00891265597148	0.00534759358289	14.9679144385	6.82531194296	87.6007130125	5.63458110517	9.38146167558	2.48306595365	0.0	0.0374331550802	0.0	0.0	0.0	31.5757575758	93.9304812834	103.875222816	211.843137255	0.0	0.0	0.0	0.0	4.04991087344	2.04278074866	1073.06595365	891.34402852	65.183600713	191.31372549	105.067736185	1.08021390374	0.0	0.0	0.0
38177	0.420015760441	0.0	8.4743892829	14.4680851064	2.4854215918	0.318360914106	0.0	25.8211189913	100.329393223	0.0	11.7297084318	25.2230102443	5.47754137116	0.170212765957	0.0717100078802	0.0	0.0	0.0	1.49014972419	148.110323089	6.60520094563	126.203309693	150.480693459	0.0	0.0	2.81166272656	3.30811662727	49.1158392435	71.6776989756	106.446020489	301.75571316	24.0409771474	222.796690307	27.7998423956	395.005516154	504.849487786	24.1252955083	37.31678487	184.069345942	140.92356186	169.322301024	141.99605989	297.966903073	95.463356974	19.158392435	14.6422379827	0.0	0.0795902285264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.818754925	0.0795902285264	0.0	14.0409771474	0.0	177.406619385	0.716312056738	93.0835303388	0.0	0.149724192277	4.11899133176	3.25216706068	34.475177305	2.86288416076	2.64302600473	1.51142631994	0.0788022064618	0.235618597321	0.0	0.0	0.0	56.9361702128	109.826635146	94.4696611505	182.384554768	0.0	0.0	0.0	0.0	1.52403467297	0.502758077226	345.741528763	260.382978723	15.6178092987	69.841607565	32.1560283688	0.130811662727	0.0	0.0	0.0
38178	1.92835820896	2.21094527363	32.1104477612	41.1542288557	5.13432835821	0.200995024876	0.0	65.7870646766	283.867661692	0.891542288557	47.1800995025	83.0756218905	19.3870646766	0.414925373134	0.214925373134	0.0	0.0228855721393	0.0	8.03084577114	495.210945274	24.3562189055	401.3960199	491.650746269	0.0	0.0	6.02189054726	8.54427860697	147.690547264	186.04278607	319.446766169	902.56318408	59.9492537313	679.595024876	89.4805970149	1369.1800995	1529.10746269	85.4746268657	170.492537313	624.799004975	457.365174129	522.958208955	396.890547264	946.92238806	371.43681592	61.0696517413	55.4427860697	0.300497512438	0.401990049751	0.0	0.0	0.0	0.0	1.03383084577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	884.658706468	0.0	0.0	55.7910447761	0.0089552238806	641.387064677	1.10348258706	273.325373134	1.0815920398	0.701492537313	10.5751243781	6.32537313433	118.853731343	8.19900497512	17.8208955224	4.18606965174	0.90447761194	0.400995024876	0.0	0.0	0.0	88.9751243781	291.876616915	407.662686567	670.634825871	0.501492537313	0.100497512438	0.898507462687	0.100497512438	5.14328358209	2.86666666667	1143.02985075	873.667661692	63.6029850746	212.64278607	109.953233831	0.967164179104	0.0	0.0	0.0
38179	10.6210902592	4.91599642538	28.2260947274	32.0598748883	6.56925826631	2.945487042	2.24575513852	39.0848972297	167.805183199	0.212689901698	24.2260947274	45.4959785523	13.4191242181	1.23949955317	0.416443252904	0.0	5.1036639857	2.89008042895	5.69347631814	381.526362824	20.2716711349	294.27792672	386.811438785	0.0	0.0	5.5764075067	9.40035746202	154.772117962	178.038427167	232.649687221	558.942806077	38.691689008	396.964253798	62.8963360143	842.892761394	1035.77658624	73.3038427167	138.024128686	419.896336014	287.671134942	324.134048257	246.227882038	625.680965147	219.586237712	37.4620196604	37.8775692583	8.054512958	7.49597855228	0.0	0.148346738159	0.396782841823	0.193923145666	2.88739946381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	574.417336908	9.28686327078	0.393208221626	54.7158176944	0.0	550.326184093	0.307417336908	193.578194817	0.0	0.0	10.9955317248	6.86505808758	92.7962466488	9.49776586238	16.1429848079	6.61215370867	0.180518319929	0.359249329759	0.0	0.0	0.0	81.9624664879	222.492403932	420.957998213	552.659517426	0.0	0.0	0.0	0.0	6.35388739946	7.49329758713	714.571939231	574.184986595	50.4754244861	126.017873101	67.746201966	0.361036639857	0.0	0.0	0.0
38180	19.4790823212	7.14574898785	36.1403508772	41.2847503374	10.4979757085	2.18893387314	4.94871794872	72.4089068826	234.278002699	1.69500674764	41.5303643725	77.4682860999	11.1228070175	0.770580296896	0.744939271255	0.0	10.9892037787	9.69365721997	6.96626180837	443.318488529	23.9392712551	368.252361673	432.997300945	0.0	0.0	5.84885290148	12.0377867746	177.820512821	202.20782726	328.191632928	829.758434548	53.1889338731	629.172739541	73.1106612686	1189.12280702	1446.41565452	74.8650472335	126.441295547	569.172739541	402.581646424	450.740890688	346.991902834	775.951417004	219.627530364	56.8245614035	62.2834008097	17.8933873144	16.30634278	0.0	1.08097165992	2.6383265857	0.940620782726	1.9338731444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	619.917678812	11.6869095816	0.371120107962	49.1524966262	0.0	501.646423752	0.754385964912	248.045883941	0.0	0.136302294197	9.79217273954	5.85020242915	98.4480431849	8.77867746289	15.951417004	5.54251012146	0.271255060729	0.136302294197	0.249662618084	0.0	0.0	120.203778677	285.012145749	409.545209177	542.763832659	0.0	0.0	0.0	0.0	4.19028340081	5.35762483131	924.319838057	782.292847503	75.1484480432	187.655870445	101.041835358	1.0350877193	0.0	0.0	0.0
38181	1.06420404573	1.93667546174	9.35971855761	16.4327176781	3.00879507476	0.177660510114	0.266490765172	26.2436235708	105.026385224	0.177660510114	17.8821459982	33.763412489	6.71240105541	0.0	0.5672823219	0.0	0.31310466139	0.116094986807	3.80826737027	213.819700967	9.00879507476	168.494283201	210.200527704	0.235708003518	0.0	3.72471416007	3.74318381706	80.3931398417	87.2779243624	148.765171504	385.781002639	17.7326297274	285.265611258	33.7994722955	566.840809147	667.08003518	35.5980650836	60.1864555849	252.749340369	177.052770449	210.18117854	162.400175901	367.244503078	128.80826737	20.473175022	22.4573438874	0.88654353562	0.709762532982	0.0	0.0	0.0	0.0	0.273526824978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.817062445	0.44327176781	0.177660510114	17.2269129288	0.0	262.189094107	0.177660510114	115.519788918	0.0	0.0	5.58487247142	2.56112576957	43.6816182938	3.45646437995	4.59806508355	2.03957783641	0.0	0.0	0.0888302550572	0.0	0.0	46.4538258575	132.19173263	245.223394899	280.37291117	0.0	0.0	0.0	0.0	2.62445030783	0.710642040457	436.248021108	336.537379068	48.6508355321	75.5364995602	43.2999120493	0.177660510114	0.0	0.0	0.0
